Mesh.id,gene
D007154,4702
D007154,4704
D007154,4705
D007154,4706
D007154,4708
D007154,4709
D007154,471
D007154,4710
D007154,4711
D007154,4712
D007154,4713
D007154,4715
D007154,4716
D007154,4718
D007154,4719
D007154,472
D007154,4720
D007154,4722
D007154,4723
D007154,4724
D007154,4725
D007154,4726
D007154,4728
D007154,4729
D007154,4731
D007154,4758
D007154,476
D007154,4763
D007154,477
D007154,4780
D007154,4790
D007154,4791
D007154,4792
D007154,4803
D007154,481
D007154,4830
D007154,4831
D007154,4835
D007154,4836
D007154,4837
D007154,4842
D007154,4843
D007154,4846
D007154,4852
D007154,4869
D007154,4878
D007154,4879
D007154,4914
D007154,4915
D007154,4942
D007154,4946
D007154,4967
D007154,4968
D007154,498
D007154,501
D007154,5019
D007154,5028
D007154,5029
D007154,5054
D007154,5055
D007154,5058
D007154,5076
D007154,509
D007154,5091
D007154,50940
D007154,5095
D007154,5096
D007154,51022
D007154,5105
D007154,5106
D007154,51067
D007154,51079
D007154,51083
D007154,5111
D007154,51135
D007154,51166
D007154,51196
D007154,5122
D007154,51284
D007154,51295
D007154,51302
D007154,51305
D007154,51311
D007154,51312
D007154,51409
D007154,5142
D007154,5144
D007154,51520
D007154,5154
D007154,5156
D007154,51564
D007154,5159
D007154,51596
D007154,51601
D007154,5161
D007154,5162
D007154,5163
D007154,5164
D007154,5166
D007154,5167
D007154,5175
D007154,5188
D007154,5196
D007154,52
D007154,5229
D007154,5236
D007154,5241
D007154,5243
D007154,5244
D007154,5245
D007154,5264
D007154,5265
D007154,5289
D007154,5290
D007154,5291
D007154,5292
D007154,5293
D007154,5294
D007154,5295
D007154,5320
D007154,5321
D007154,5327
D007154,5328
D007154,5329
D007154,5330
D007154,5335
D007154,5350
D007154,5371
D007154,53919
D007154,5409
D007154,54106
D007154,54205
D007154,5423
D007154,5425
D007154,5426
D007154,5428
D007154,54363
D007154,5444
D007154,54472
D007154,54535
D007154,54577
D007154,54578
D007154,5460
D007154,5465
D007154,54658
D007154,5467
D007154,54677
D007154,5468
D007154,54704
D007154,5473
D007154,5478
D007154,5479
D007154,548596
D007154,549
D007154,54938
D007154,5498
D007154,55127
D007154,55157
D007154,5520
D007154,55294
D007154,55312
D007154,5550
D007154,5551
D007154,55540
D007154,55554
D007154,55607
D007154,55699
D007154,5578
D007154,5579
D007154,55847
D007154,55867
D007154,5588
D007154,5591
D007154,5594
D007154,5595
D007154,55967
D007154,5599
D007154,5600
D007154,5601
D007154,5602
D007154,5603
D007154,5606
D007154,5608
D007154,56172
D007154,5618
D007154,5621
D007154,5625
D007154,56267
D007154,5653
D007154,56547
D007154,566
D007154,567
D007154,56729
D007154,5687
D007154,5689
D007154,56922
D007154,56953
D007154,5696
D007154,57016
D007154,57038
D007154,5708
D007154,57105
D007154,57118
D007154,572
D007154,5728
D007154,5729
D007154,573
D007154,5731
D007154,5732
D007154,5733
D007154,5734
D007154,5737
D007154,57379
D007154,57380
D007154,5739
D007154,57404
D007154,5741
D007154,57412
D007154,5742
D007154,5743
D007154,57460
D007154,5747
D007154,57505
D007154,57665
D007154,5770
D007154,57705
D007154,5777
D007154,578
D007154,5781
D007154,57819
D007154,57834
D007154,5788
D007154,5791
D007154,5805
D007154,581
D007154,5832
D007154,5836
D007154,58485
D007154,586
D007154,5860
D007154,587
D007154,5870
D007154,5879
D007154,5880
D007154,5887
D007154,5888
D007154,59084
D007154,5917
D007154,5921
D007154,5925
D007154,59272
D007154,59340
D007154,59341
D007154,595
D007154,596
D007154,5967
D007154,5970
D007154,598
D007154,5981
D007154,5997
D007154,6036
D007154,6037
D007154,604
D007154,60412
D007154,608
D007154,6093
D007154,6125
D007154,613
D007154,622
D007154,623
D007154,624
D007154,6257
D007154,6258
D007154,6262
D007154,627
D007154,6271
D007154,6273
D007154,6275
D007154,6278
D007154,6279
D007154,6280
D007154,6288
D007154,6289
D007154,629
D007154,6301
D007154,632
D007154,6331
D007154,6337
D007154,6342
D007154,6347
D007154,635
D007154,6352
D007154,6355
D007154,637
D007154,638
D007154,6387
D007154,6389
D007154,6390
D007154,6391
D007154,6392
D007154,640
D007154,6401
D007154,6403
D007154,64066
D007154,64067
D007154,64078
D007154,64087
D007154,641
D007154,6416
D007154,6422
D007154,64386
D007154,6441
D007154,64478
D007154,6470
D007154,6472
D007154,64816
D007154,64902
D007154,6506
D007154,65078
D007154,65125
D007154,6513
D007154,6514
D007154,6520
D007154,6531
D007154,6532
D007154,6534
D007154,6539
D007154,6554
D007154,6555
D007154,6559
D007154,6561
D007154,6564
D007154,6565
D007154,6566
D007154,6573
D007154,6576
D007154,6579
D007154,6580
D007154,6581
D007154,6582
D007154,6583
D007154,6584
D007154,6598
D007154,660
D007154,66002
D007154,6605
D007154,664
D007154,6647
D007154,6648
D007154,6649
D007154,6654
D007154,6687
D007154,6696
D007154,6697
D007154,670
D007154,671
D007154,6714
D007154,6715
D007154,672
D007154,6720
D007154,673
D007154,675
D007154,6772
D007154,6773
D007154,6774
D007154,6775
D007154,6776
D007154,6777
D007154,6783
D007154,6799
D007154,6817
D007154,6819
D007154,6820
D007154,6821
D007154,6822
D007154,6833
D007154,6843
D007154,6850
D007154,6869
D007154,6885
D007154,6890
D007154,6891
D007154,6915
D007154,6916
D007154,6924
D007154,6934
D007154,6941
D007154,6947
D007154,6948
D007154,695
D007154,6996
D007154,7015
D007154,7018
D007154,7035
D007154,7037
D007154,7040
D007154,7043
D007154,7046
D007154,7048
D007154,7049
D007154,7054
D007154,7056
D007154,706
D007154,7097
D007154,7098
D007154,7099
D007154,7107
D007154,712
D007154,7124
D007154,713
D007154,7132
D007154,7133
D007154,714
D007154,7153
D007154,7157
D007154,716
D007154,7172
D007154,7173
D007154,718
D007154,7186
D007154,7189
D007154,7253
D007154,7263
D007154,727
D007154,728
D007154,7295
D007154,7296
D007154,7297
D007154,7298
D007154,7299
D007154,7305
D007154,7317
D007154,733
D007154,7332
D007154,7364
D007154,7367
D007154,7374
D007154,7376
D007154,7381
D007154,7384
D007154,7385
D007154,7386
D007154,7388
D007154,7407
D007154,7412
D007154,7416
D007154,7417
D007154,7419
D007154,7421
D007154,7422
D007154,7428
D007154,7430
D007154,7442
D007154,7450
D007154,7490
D007154,7494
D007154,7498
D007154,7507
D007154,7508
D007154,7515
D007154,7516
D007154,7517
D007154,7518
D007154,7520
D007154,7525
D007154,7535
D007154,763
D007154,7704
D007154,776
D007154,778
D007154,780
D007154,7850
D007154,7852
D007154,786
D007154,788
D007154,79001
D007154,79148
D007154,7915
D007154,7923
D007154,7940
D007154,7941
D007154,79587
D007154,79661
D007154,79731
D007154,79814
D007154,799
D007154,80025
D007154,80222
D007154,8029
D007154,80332
D007154,8034
D007154,8050
D007154,81034
D007154,8140
D007154,81570
D007154,8192
D007154,8301
D007154,831
D007154,833
D007154,834
D007154,836
D007154,83733
D007154,83884
D007154,839
D007154,840
D007154,8402
D007154,841
D007154,84159
D007154,842
D007154,8424
D007154,843
D007154,8431
D007154,84532
D007154,84693
D007154,847
D007154,84706
D007154,85007
D007154,8505
D007154,8517
D007154,8520
D007154,8529
D007154,85413
D007154,8554
D007154,8564
D007154,8569
D007154,857
D007154,8575
D007154,8600
D007154,8604
D007154,864
D007154,8644
D007154,8647
D007154,8648
D007154,8651
D007154,8654
D007154,8659
D007154,8660
D007154,867
D007154,8714
D007154,8717
D007154,8737
D007154,875
D007154,8764
D007154,8766
D007154,8772
D007154,8801
D007154,8802
D007154,8803
D007154,8824
D007154,8829
D007154,8835
D007154,8836
D007154,8841
D007154,8850
D007154,8853
D007154,8856
D007154,8884
D007154,8893
D007154,8930
D007154,8942
D007154,8985
D007154,89874
D007154,9
D007154,9002
D007154,90134
D007154,9020
D007154,9021
D007154,9047
D007154,9054
D007154,9056
D007154,909
D007154,914
D007154,9153
D007154,9154
D007154,916
D007154,917
D007154,9173
D007154,919
D007154,920
D007154,92483
D007154,9252
D007154,9261
D007154,929
D007154,92935
D007154,931
D007154,9313
D007154,9356
D007154,9368
D007154,9370
D007154,9375
D007154,9376
D007154,9377
D007154,94
D007154,941
D007154,9415
D007154,942
D007154,9429
D007154,9446
D007154,945
D007154,9457
D007154,9475
D007154,949
D007154,9517
D007154,9530
D007154,9531
D007154,9536
D007154,9540
D007154,9553
D007154,9563
D007154,9570
D007154,9588
D007154,959
D007154,960
D007154,9612
D007154,9631
D007154,978
D007154,9844
D007154,9963
D007154,998
D007154,999
D007154,9990
D045823,1080
D045823,1557
D045823,1559
D045823,1890
D045823,2212
D045823,2524
D045823,28
D045823,3077
D045823,79602
D054990,5328
D054990,7015
D054990,183
D054990,1956
D054990,2064
D054990,2065
D054990,2212
D054990,2215
D054990,3106
D054990,3119
D054990,3123
D054990,3265
D054990,3458
D054990,3552
D054990,3553
D054990,3554
D054990,3557
D054990,3558
D054990,3565
D054990,3566
D054990,3569
D054990,3586
D054990,3592
D054990,4049
D054990,4312
D054990,5743
D054990,6441
D054990,7040
D054990,7124
D054990,7133
D054990,7157
D054990,7422
D054990,7852
D007006,1082
D007006,1588
D007006,2260
D007006,2488
D007006,2798
D007006,84634
D007006,3952
D007006,3953
D007006,1080
D007006,2153
D007006,2492
D007006,2592
D007006,2944
D007006,2952
D007006,3077
D007006,367
D007006,3814
D007006,4128
D007006,4846
D007006,6648
D007006,7421
D033461,116519
D033461,1312
D033461,150
D033461,1535
D033461,154
D033461,155
D033461,1636
D033461,2784
D033461,3105
D033461,3106
D033461,3107
D033461,3123
D033461,335
D033461,3356
D033461,337
D033461,345
D033461,3458
D033461,348
D033461,3569
D033461,3586
D033461,4128
D033461,4314
D033461,4524
D033461,4846
D033461,5054
D033461,5174
D033461,5444
D033461,55867
D033461,5593
D033461,7040
D033461,7056
D033461,7124
D033461,7298
D033461,7498
D033461,9429
D006976,1636
D006976,240
D006976,6347
D006976,959
D006976,1906
D006976,1910
D006976,2629
D006976,3357
D006976,3576
D006976,4879
D006976,6532
D006976,7166
D006976,1215
D006976,1373
D006976,1585
D006976,183
D006976,185
D006976,2034
D006976,2052
D006976,2147
D006976,2153
D006976,2162
D006976,2243
D006976,2244
D006976,238
D006976,2950
D006976,3039
D006976,3043
D006976,3105
D006976,3106
D006976,3115
D006976,3119
D006976,3123
D006976,3356
D006976,3552
D006976,3553
D006976,3557
D006976,3558
D006976,3569
D006976,3586
D006976,3741
D006976,4049
D006976,4087
D006976,4088
D006976,4089
D006976,4128
D006976,4524
D006976,4843
D006976,4846
D006976,5054
D006976,5327
D006976,5740
D006976,6352
D006976,7040
D006976,94
D006973,773
D006973,6559
D006973,28
D006973,1594
D006973,5243
D006973,7376
D006973,10062
D006973,2908
D006973,5465
D006973,5468
D006973,6256
D006973,6258
D006973,7421
D006973,27347
D006973,1576
D006973,8170
D006973,1579
D006973,1573
D006973,5740
D006973,8089
D006973,624
D006973,338
D006973,3949
D006973,8912
D006973,123041
D006973,183
D006973,4879
D006973,7040
D006973,2938
D006973,2944
D006973,2952
D006973,8529
D006973,156
D006973,157
D006973,408
D006973,409
D006973,6714
D006973,1565
D006973,5743
D006973,150
D006973,1071
D006973,2778
D006973,481
D006973,6401
D006973,134
D006973,5999
D006973,6403
D006973,118
D006973,6570
D006973,6571
D006973,7054
D006973,4524
D006973,1577
D006973,65125
D006973,2100
D006973,5972
D006973,775
D006973,59272
D006973,6573
D006973,185
D006973,2784
D006973,1559
D006973,4846
D006973,1636
D006973,3827
D006973,476
D006973,153
D006973,154
D006973,5547
D006973,2185
D006973,4878
D006973,186
D006973,4306
D006973,1436
D006973,2064
D006973,2322
D006973,3791
D006973,3815
D006973,5159
D006973,4363
D006973,111
D006973,9370
D006973,196
D006973,213
D006973,335
D006973,367
D006973,477
D006973,551
D006973,596
D006973,847
D006973,857
D006973,875
D006973,1215
D006973,1395
D006973,1401
D006973,1490
D006973,1535
D006973,1543
D006973,1906
D006973,2006
D006973,2056
D006973,2160
D006973,2353
D006973,51083
D006973,2643
D006973,2697
D006973,3240
D006973,11255
D006973,3290
D006973,3291
D006973,3383
D006973,3479
D006973,3630
D006973,3779
D006973,3816
D006973,4158
D006973,5020
D006973,5340
D006973,5443
D006973,5473
D006973,5728
D006973,5741
D006973,5997
D006973,6337
D006973,6338
D006973,6340
D006973,6558
D006973,348932
D006973,6647
D006973,6649
D006973,7052
D006973,7200
D006973,10451
D006973,7450
D006973,10
D006973,100
D006973,10019
D006973,10066
D006973,10135
D006973,10267
D006973,1029
D006973,1030
D006973,10333
D006973,1052
D006973,10544
D006973,10560
D006973,10587
D006973,10599
D006973,1066
D006973,10699
D006973,1080
D006973,10818
D006973,10840
D006973,10856
D006973,10891
D006973,11132
D006973,11136
D006973,1118
D006973,112
D006973,11200
D006973,11309
D006973,113451
D006973,1147
D006973,116
D006973,116285
D006973,116519
D006973,1185
D006973,1187
D006973,1191
D006973,119391
D006973,12
D006973,121278
D006973,1232
D006973,1234
D006973,125
D006973,126
D006973,1269
D006973,1277
D006973,1278
D006973,1281
D006973,1282
D006973,1312
D006973,133
D006973,135
D006973,1363
D006973,1373
D006973,1374
D006973,1376
D006973,1394
D006973,1437
D006973,1445
D006973,146
D006973,147
D006973,148
D006973,1487
D006973,1491
D006973,1493
D006973,1497
D006973,151
D006973,152
D006973,1544
D006973,1545
D006973,155
D006973,1557
D006973,1558
D006973,1571
D006973,1581
D006973,1583
D006973,1584
D006973,1585
D006973,1586
D006973,1588
D006973,1589
D006973,1591
D006973,1621
D006973,169026
D006973,1719
D006973,1728
D006973,1734
D006973,1787
D006973,1812
D006973,1813
D006973,1814
D006973,1815
D006973,1839
D006973,187
D006973,19
D006973,1909
D006973,191
D006973,1910
D006973,1950
D006973,1956
D006973,1990
D006973,1991
D006973,2015
D006973,2034
D006973,2052
D006973,2053
D006973,2065
D006973,2068
D006973,207
D006973,2099
D006973,210
D006973,2119
D006973,2147
D006973,2149
D006973,2153
D006973,2155
D006973,2157
D006973,2158
D006973,2159
D006973,2162
D006973,2166
D006973,217
D006973,2201
D006973,2206
D006973,2212
D006973,2222
D006973,223
D006973,2243
D006973,2244
D006973,2246
D006973,2254
D006973,2260
D006973,2261
D006973,2263
D006973,2266
D006973,2289
D006973,22978
D006973,23113
D006973,23175
D006973,23261
D006973,2328
D006973,23428
D006973,2346
D006973,2348
D006973,2350
D006973,23539
D006973,23564
D006973,2357
D006973,23576
D006973,23743
D006973,238
D006973,240
D006973,241
D006973,249
D006973,2492
D006973,2534
D006973,2548
D006973,255738
D006973,259197
D006973,25989
D006973,2629
D006973,2638
D006973,2642
D006973,2645
D006973,2688
D006973,2690
D006973,2693
D006973,2695
D006973,2696
D006973,2717
D006973,2729
D006973,2730
D006973,2739
D006973,274
D006973,2745
D006973,2771
D006973,2811
D006973,28232
D006973,28234
D006973,283
D006973,2834
D006973,284
D006973,2861
D006973,2869
D006973,2876
D006973,2878
D006973,290
D006973,2936
D006973,2937
D006973,2946
D006973,2947
D006973,2948
D006973,2949
D006973,2950
D006973,30
D006973,3039
D006973,3043
D006973,3077
D006973,3082
D006973,3087
D006973,3091
D006973,3105
D006973,3106
D006973,3115
D006973,3117
D006973,3119
D006973,3122
D006973,3123
D006973,3135
D006973,3156
D006973,3162
D006973,3163
D006973,3172
D006973,326625
D006973,3283
D006973,3284
D006973,3303
D006973,3305
D006973,3312
D006973,3339
D006973,3340
D006973,3356
D006973,3357
D006973,337
D006973,340024
D006973,341
D006973,345
D006973,3458
D006973,348
D006973,3480
D006973,3481
D006973,348158
D006973,35
D006973,350
D006973,353189
D006973,355
D006973,3552
D006973,3553
D006973,3554
D006973,3557
D006973,3558
D006973,3559
D006973,3560
D006973,3562
D006973,3565
D006973,3566
D006973,3567
D006973,3569
D006973,3570
D006973,3576
D006973,358
D006973,3586
D006973,3588
D006973,3592
D006973,3593
D006973,3594
D006973,3595
D006973,3596
D006973,36
D006973,3600
D006973,3606
D006973,3613
D006973,3636
D006973,3643
D006973,3651
D006973,3654
D006973,3667
D006973,3673
D006973,3674
D006973,3688
D006973,3689
D006973,3690
D006973,3712
D006973,3717
D006973,3741
D006973,3753
D006973,3757
D006973,3758
D006973,3763
D006973,3767
D006973,3778
D006973,3782
D006973,3784
D006973,3814
D006973,39
D006973,3939
D006973,3952
D006973,3953
D006973,3957
D006973,3973
D006973,3983
D006973,3990
D006973,3992
D006973,3998
D006973,4018
D006973,4023
D006973,4041
D006973,4049
D006973,4056
D006973,4087
D006973,4088
D006973,4089
D006973,4094
D006973,4128
D006973,4143
D006973,4208
D006973,4209
D006973,421
D006973,4233
D006973,4256
D006973,4259
D006973,4282
D006973,4286
D006973,4311
D006973,4312
D006973,4313
D006973,4314
D006973,4318
D006973,4321
D006973,4353
D006973,4482
D006973,4507
D006973,4522
D006973,4544
D006973,4547
D006973,4548
D006973,4552
D006973,4598
D006973,462
D006973,4625
D006973,4633
D006973,4638
D006973,4706
D006973,472
D006973,4734
D006973,4790
D006973,4791
D006973,4837
D006973,4842
D006973,4843
D006973,4852
D006973,4883
D006973,4887
D006973,4889
D006973,4914
D006973,4921
D006973,4968
D006973,4988
D006973,5009
D006973,5028
D006973,5029
D006973,5045
D006973,5054
D006973,5071
D006973,5076
D006973,5105
D006973,51085
D006973,51094
D006973,5122
D006973,5126
D006973,51284
D006973,51311
D006973,5144
D006973,51478
D006973,5156
D006973,5167
D006973,5175
D006973,5241
D006973,5265
D006973,5287
D006973,5295
D006973,5310
D006973,5327
D006973,5329
D006973,5338
D006973,5371
D006973,5409
D006973,54106
D006973,5428
D006973,5444
D006973,54472
D006973,5451
D006973,5467
D006973,54822
D006973,55191
D006973,552
D006973,5530
D006973,5534
D006973,55556
D006973,5578
D006973,5579
D006973,55867
D006973,5588
D006973,5592
D006973,5624
D006973,56729
D006973,5685
D006973,5687
D006973,5692
D006973,5696
D006973,57118
D006973,5730
D006973,5731
D006973,5732
D006973,5733
D006973,5734
D006973,5739
D006973,5742
D006973,57468
D006973,5770
D006973,5781
D006973,581
D006973,58157
D006973,5834
D006973,586
D006973,5914
D006973,5915
D006973,5916
D006973,5921
D006973,59341
D006973,5950
D006973,5970
D006973,5973
D006973,5979
D006973,5981
D006973,6037
D006973,623
D006973,6261
D006973,6262
D006973,627
D006973,6275
D006973,6288
D006973,629
D006973,632
D006973,6339
D006973,6347
D006973,635
D006973,6352
D006973,63826
D006973,6387
D006973,6390
D006973,6391
D006973,6392
D006973,64087
D006973,64241
D006973,644
D006973,6446
D006973,64478
D006973,6470
D006973,64805
D006973,64849
D006973,6509
D006973,6511
D006973,6512
D006973,6513
D006973,6514
D006973,6519
D006973,6523
D006973,6530
D006973,6532
D006973,6533
D006973,6534
D006973,6536
D006973,6538
D006973,6539
D006973,6541
D006973,6542
D006973,6546
D006973,6548
D006973,6554
D006973,6555
D006973,6557
D006973,6564
D006973,6565
D006973,6580
D006973,6581
D006973,6582
D006973,6584
D006973,6648
D006973,6675
D006973,6696
D006973,672
D006973,6721
D006973,675
D006973,6775
D006973,6833
D006973,6890
D006973,6915
D006973,6916
D006973,6934
D006973,6948
D006973,7037
D006973,7043
D006973,7049
D006973,7056
D006973,7067
D006973,7097
D006973,7099
D006973,7124
D006973,7132
D006973,7133
D006973,7137
D006973,7157
D006973,7166
D006973,718
D006973,7201
D006973,7248
D006973,7253
D006973,727
D006973,7273
D006973,7295
D006973,7296
D006973,7298
D006973,7317
D006973,7371
D006973,7391
D006973,7412
D006973,7414
D006973,7422
D006973,7428
D006973,7453
D006973,7498
D006973,7507
D006973,7518
D006973,759
D006973,760
D006973,762
D006973,776
D006973,779
D006973,781
D006973,783
D006973,786
D006973,7941
D006973,79602
D006973,79631
D006973,79814
D006973,799
D006973,831
D006973,83540
D006973,8431
D006973,84532
D006973,859
D006973,8648
D006973,8654
D006973,8660
D006973,885
D006973,8856
D006973,8862
D006973,8942
D006973,8997
D006973,9058
D006973,9152
D006973,919
D006973,929
D006973,93
D006973,9353
D006973,9356
D006973,9365
D006973,9376
D006973,9380
D006973,94
D006973,9415
D006973,9446
D006973,9475
D006973,9536
D006973,9568
D006973,9570
D006973,9607
D006973,9612
D006973,9722
D006973,9971
D006967,3106
D006967,3105
D006967,1576
D006967,5740
D006967,6916
D006967,1562
D006967,1557
D006967,1559
D006967,3067
D006967,3176
D006967,3269
D006967,3274
D006967,59340
D006967,3107
D006967,3123
D006967,4277
D006967,4439
D006967,942
D006967,213
D006967,3240
D006967,3565
D006967,4524
D006967,4638
D006967,6403
D006967,7040
D006967,7124
D006967,10
D006967,100
D006967,10014
D006967,10019
D006967,1029
D006967,1030
D006967,10333
D006967,10379
D006967,10411
D006967,10499
D006967,10578
D006967,10673
D006967,1080
D006967,10800
D006967,10846
D006967,11127
D006967,1118
D006967,11197
D006967,11251
D006967,11255
D006967,1128
D006967,1129
D006967,113
D006967,11309
D006967,1131
D006967,114609
D006967,1147
D006967,115
D006967,116
D006967,117
D006967,1178
D006967,119391
D006967,12
D006967,120227
D006967,1215
D006967,1232
D006967,1234
D006967,125
D006967,126
D006967,128
D006967,1280
D006967,1312
D006967,134
D006967,135
D006967,136
D006967,1385
D006967,1387
D006967,1390
D006967,1392
D006967,1394
D006967,1395
D006967,140
D006967,142
D006967,1436
D006967,1437
D006967,1439
D006967,1441
D006967,1445
D006967,147
D006967,1493
D006967,150
D006967,152
D006967,1520
D006967,153
D006967,1535
D006967,154
D006967,1543
D006967,1544
D006967,1545
D006967,1555
D006967,1558
D006967,1565
D006967,1571
D006967,1573
D006967,1577
D006967,1591
D006967,1593
D006967,1594
D006967,1604
D006967,1608
D006967,1610
D006967,1621
D006967,1636
D006967,1669
D006967,1728
D006967,183
D006967,1843
D006967,185
D006967,1901
D006967,1906
D006967,1909
D006967,1910
D006967,1956
D006967,1958
D006967,2052
D006967,2053
D006967,2056
D006967,2068
D006967,2099
D006967,2119
D006967,2147
D006967,2149
D006967,2153
D006967,217
D006967,219
D006967,2201
D006967,2205
D006967,2206
D006967,2207
D006967,2208
D006967,2209
D006967,2212
D006967,2214
D006967,2260
D006967,2263
D006967,2264
D006967,22861
D006967,2289
D006967,2321
D006967,23236
D006967,2353
D006967,23643
D006967,240
D006967,241
D006967,2524
D006967,2532
D006967,2534
D006967,2625
D006967,2632
D006967,2638
D006967,27159
D006967,2730
D006967,27306
D006967,2778
D006967,2782
D006967,2784
D006967,28
D006967,2847
D006967,2869
D006967,2876
D006967,2879
D006967,2890
D006967,2908
D006967,29119
D006967,2919
D006967,2938
D006967,2944
D006967,2947
D006967,2950
D006967,2952
D006967,30009
D006967,3002
D006967,3065
D006967,3066
D006967,30835
D006967,3084
D006967,3115
D006967,3117
D006967,3118
D006967,3119
D006967,3122
D006967,3126
D006967,3127
D006967,3135
D006967,3162
D006967,3303
D006967,3305
D006967,3312
D006967,3320
D006967,3326
D006967,3337
D006967,3360
D006967,3383
D006967,3454
D006967,3455
D006967,3458
D006967,3459
D006967,3460
D006967,348
D006967,3551
D006967,3552
D006967,3553
D006967,3554
D006967,3557
D006967,3558
D006967,3559
D006967,356
D006967,3560
D006967,3561
D006967,3562
D006967,3566
D006967,3567
D006967,3569
D006967,3570
D006967,3576
D006967,3577
D006967,3586
D006967,3588
D006967,3592
D006967,3593
D006967,3594
D006967,3595
D006967,3596
D006967,3600
D006967,3606
D006967,3660
D006967,3673
D006967,3689
D006967,3690
D006967,3702
D006967,3708
D006967,3716
D006967,3717
D006967,3725
D006967,3779
D006967,3791
D006967,383
D006967,384
D006967,3845
D006967,387129
D006967,3938
D006967,3952
D006967,3953
D006967,3992
D006967,4018
D006967,4048
D006967,4049
D006967,4050
D006967,4056
D006967,4057
D006967,408
D006967,4088
D006967,409
D006967,4193
D006967,4217
D006967,4254
D006967,4255
D006967,4282
D006967,4283
D006967,4292
D006967,43
D006967,4312
D006967,4313
D006967,4318
D006967,4321
D006967,4327
D006967,4353
D006967,4363
D006967,4436
D006967,4437
D006967,4583
D006967,4586
D006967,4615
D006967,472
D006967,4780
D006967,4790
D006967,4791
D006967,4792
D006967,4803
D006967,4842
D006967,4843
D006967,4846
D006967,4878
D006967,5054
D006967,5076
D006967,50940
D006967,51083
D006967,51135
D006967,51284
D006967,51311
D006967,5144
D006967,5154
D006967,5156
D006967,51564
D006967,5175
D006967,5196
D006967,52
D006967,5243
D006967,5265
D006967,5321
D006967,5328
D006967,5329
D006967,5330
D006967,5350
D006967,54106
D006967,5443
D006967,5444
D006967,54472
D006967,54578
D006967,54658
D006967,5468
D006967,5473
D006967,5551
D006967,55540
D006967,5578
D006967,5594
D006967,5595
D006967,5621
D006967,5696
D006967,57105
D006967,5729
D006967,5731
D006967,5732
D006967,5733
D006967,5734
D006967,5737
D006967,57379
D006967,5739
D006967,5742
D006967,5743
D006967,5791
D006967,5880
D006967,59341
D006967,6036
D006967,6037
D006967,623
D006967,624
D006967,627
D006967,6271
D006967,6273
D006967,6275
D006967,6278
D006967,6279
D006967,6280
D006967,6347
D006967,6352
D006967,6355
D006967,6387
D006967,6401
D006967,6422
D006967,6441
D006967,64805
D006967,6532
D006967,6534
D006967,6539
D006967,6582
D006967,6583
D006967,6584
D006967,6598
D006967,6605
D006967,6648
D006967,6696
D006967,6772
D006967,6773
D006967,6774
D006967,6775
D006967,6776
D006967,6817
D006967,6869
D006967,6890
D006967,6891
D006967,6915
D006967,7015
D006967,7018
D006967,7046
D006967,7048
D006967,7049
D006967,7097
D006967,7098
D006967,7099
D006967,7132
D006967,7133
D006967,718
D006967,7189
D006967,727
D006967,728
D006967,7297
D006967,7412
D006967,7421
D006967,7422
D006967,7430
D006967,7442
D006967,7515
D006967,7517
D006967,778
D006967,7850
D006967,7941
D006967,80332
D006967,834
D006967,841
D006967,843
D006967,8431
D006967,847
D006967,8520
D006967,8648
D006967,8651
D006967,8660
D006967,8824
D006967,8835
D006967,8841
D006967,8850
D006967,8856
D006967,9
D006967,9002
D006967,9021
D006967,916
D006967,9173
D006967,920
D006967,929
D006967,94
D006967,941
D006967,9415
D006967,9446
D006967,959
D006967,999
D006952,116519
D006952,348
D006952,345
D006952,3990
D006952,4023
D006943,2641
D006943,2645
D006943,2876
D006943,3630
D006943,3643
D006943,3953
D006943,10549
D006943,5579
D006943,1029
D006943,1030
D006943,10599
D006943,1071
D006943,1080
D006943,10891
D006943,111
D006943,11132
D006943,116519
D006943,121278
D006943,1401
D006943,145258
D006943,150
D006943,154
D006943,155
D006943,1558
D006943,1576
D006943,1636
D006943,169026
D006943,1803
D006943,183
D006943,185
D006943,2099
D006943,2100
D006943,2308
D006943,231
D006943,23261
D006943,2539
D006943,2572
D006943,2690
D006943,2696
D006943,270
D006943,2740
D006943,2908
D006943,2944
D006943,2952
D006943,3077
D006943,3087
D006943,3098
D006943,3117
D006943,3119
D006943,3123
D006943,3172
D006943,3240
D006943,335
D006943,3416
D006943,345
D006943,3458
D006943,3479
D006943,348
D006943,3480
D006943,3481
D006943,3485
D006943,3553
D006943,3557
D006943,3558
D006943,3565
D006943,3569
D006943,3570
D006943,3586
D006943,3593
D006943,3651
D006943,3667
D006943,367
D006943,3767
D006943,3784
D006943,3832
D006943,3949
D006943,3952
D006943,3990
D006943,3992
D006943,4041
D006943,4049
D006943,4057
D006943,4524
D006943,4544
D006943,4846
D006943,4852
D006943,4878
D006943,4988
D006943,51094
D006943,5122
D006943,5167
D006943,5291
D006943,5295
D006943,5444
D006943,5465
D006943,5467
D006943,5468
D006943,56547
D006943,56729
D006943,57118
D006943,5770
D006943,5950
D006943,5979
D006943,627
D006943,6347
D006943,6352
D006943,6514
D006943,6648
D006943,6720
D006943,6804
D006943,6833
D006943,6934
D006943,7040
D006943,7124
D006943,7157
D006943,7421
D006943,7852
D006943,79602
D006943,80854
D006943,847
D006943,8647
D006943,8660
D006943,9370
D006929,1584
D006929,1585
D006929,118
